objectID,title,artistDisplayName,artistNationality,artistDisplayBio,objectDate,objectBeginDate,objectEndDate,department,classification,medium,culture,country,region,repository,objectURL,period,group,clean_title,title_length,happiness_score
265233,"Jaipur, India",Henri Cartier-Bresson,French,"French, Chanteloup-en-Brie 1908–2004 Montjustin",1948,1948,1948,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265233,1900-1950,European,jaipur india,2,6.42
265234,"Allée du Prado, Marseilles",Henri Cartier-Bresson,French,"French, Chanteloup-en-Brie 1908–2004 Montjustin",1932,1932,1932,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265234,1900-1950,European,all e du prado marseilles,5,4.88
265236,In the Forbidden City,Henri Cartier-Bresson,French,"French, Chanteloup-en-Brie 1908–2004 Montjustin",1948,1948,1948,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265236,1900-1950,European,in the forbidden city,4,4.9
265238,[Portrait of My Friend Funke],Josef Sudek,Czech,"Czech, 1896–1976",ca. 1924,1922,1926,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265238,1900-1950,European,portrait of my friend funke,5,6.295
265241,Tank No. 1,Tina Modotti,Italian,"Italian, 1896–1942",1927,1927,1927,Photographs,Photographic Equipment,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265241,1900-1950,European,tank no,2,3.96
265244,Florence Henri,Lucia Moholy,"British, born Austria-Hungary","British (born Austria-Hungary), 1894–1989",1927,1927,1927,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265244,1900-1950,European,florence henri,2,5.92
265250,Digitalis Purpurea,Albert Renger-Patzsch,German,"German, Wurzburg 1897–1966 Wamel",ca. 1924,1922,1926,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265250,1900-1950,European,digitalis purpurea,2,
265251,Dents,ringl + pit,German,"German, active 1930–1933",ca. 1934,1932,1936,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265251,1900-1950,European,dents,1,
265252,Echeveria Gibbiflora var. Melia Ilica,Albert Renger-Patzsch,German,"German, Wurzburg 1897–1966 Wamel",ca. 1924,1922,1926,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265252,1900-1950,European,echeveria gibbiflora var melia ilica,5,4.92
265253,"[Interior of Rudolf Schwarz's Sankt Fronleichnam, Aachen]",Albert Renger-Patzsch,German,"German, Wurzburg 1897–1966 Wamel",1930,1930,1930,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265253,1900-1950,European,interior of rudolf schwarz s sankt fronleichnam aachen,8,5.37
265254,[Hot-Air Balloon Landing on a Country Road],Robert Petschow,German,"German, 1888–1945",1920s–30s,1920,1939,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265254,1900-1950,European,hot air balloon landing on a country road,8,5.752
265255,"[Nude, Printed by Twice Exposing the Same Negative, Once Flipped]",Heinz Hajek-Halke,German,"German, 1898–1983",1933,1933,1933,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265255,1900-1950,European,nude printed by twice exposing the same negative once flipped,10,4.926666666666667
265256,[View of Barcelona from a Balloon],Robert Petschow,German,"German, 1888–1945",1926–1931,1926,1931,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265256,1900-1950,European,view of barcelona from a balloon,6,5.27
263296,[Window in Stairwell of Modern Building],Werner Mantz,German,"German, Cologne 1901–1983 Eijsden",ca. 1929,1927,1931,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263296,1900-1950,European,window in stairwell of modern building,6,5.792
263381,Les Voyantes,René Magritte,Belgian,"Belgian, Lessines 1898–1967 Brussels",1930,1930,1930,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263381,1900-1950,European,les voyantes,2,4.76
263411,Photographing,Hannes Meyer,German,"German, 1889–1954",ca. 1928,1926,1930,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263411,1900-1950,European,photographing,1,
263412,"[Bauhaus Band: Xanti Schawinsky on Trumpet with Three Musicians on Piano, Banjo and Drums]",T. Lux Feininger,"American, born Germany","American (born Germany), Berlin 1910–2011 Cambridge, Massachusetts",ca. 1927,1925,1929,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263412,1900-1950,European,bauhaus band xanti schawinsky on trumpet with three musicians on piano banjo and drums,14,6.096666666666667
263517,[Street Scene with Double Decker Bus],Nigel Henderson,British,"British, 1917–1985",ca. 1951,1949,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263517,1900-1950,European,street scene with double decker bus,6,5.6
263518,[Street Kids],Nigel Henderson,British,"British, 1917–1985",ca. 1951,1949,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263518,1900-1950,European,street kids,2,6.41
263519,[Watch Maker],Nigel Henderson,British,"British, 1917–1985",ca. 1951,1949,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263519,1900-1950,European,watch maker,2,5.76
263520,[Flower Pots in Window],Nigel Henderson,British,"British, 1917–1985",ca. 1951,1949,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263520,1900-1950,European,flower pots in window,4,6.493333333333332
263521,"[Freda Paolozzo Reading ""The Ring"" Magazine with Sculpture by Eduardo Paolozzi]",Nigel Henderson,British,"British, 1917–1985",ca. 1951,1949,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263521,1900-1950,European,freda paolozzo reading the ring magazine with sculpture by eduardo paolozzi,11,5.905714285714287
263522,[Backyard in Snow],Nigel Henderson,British,"British, 1917–1985",ca. 1951,1949,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263522,1900-1950,European,backyard in snow,3,6.096666666666667
263523,Elgin Museum Figure Stolen from Mexican Indians,Nigel Henderson,British,"British, 1917–1985",ca. 1951,1949,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263523,1900-1950,European,elgin museum figure stolen from mexican indians,7,5.26
263524,[Girl Before Shop Entrance],Nigel Henderson,British,"British, 1917–1985",1949–53,1949,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263524,1900-1950,European,girl before shop entrance,4,6.13
263525,[Dolls by Window],Nigel Henderson,British,"British, 1917–1985",1950s,1950,1959,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263525,1900-1950,European,dolls by window,3,5.54
263527,[Girl in Grass],Nigel Henderson,British,"British, 1917–1985",1950s,1950,1959,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263527,1900-1950,European,girl in grass,3,6.32
263528,[Freda Paolozzi with Sculpture by Eduardo Paolozzi],Nigel Henderson,British,"British, 1917–1985",1950s,1950,1959,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263528,1900-1950,European,freda paolozzi with sculpture by eduardo paolozzi,7,5.786666666666666
263529,[Painless Tattooing],Nigel Henderson,British,"British, 1917–1985",1950s,1950,1959,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263529,1900-1950,European,painless tattooing,2,
263536,"Carl Zuckmayer, Dramatist, and His Family, Berlin",Lotte Jacobi,"American, born Germany","American, born Germany, 1896–1990","ca. 1930, printed ca. 1983",1928,1932,Photographs,Photographs,Platinum print from glass negative,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263536,1900-1950,European,carl zuckmayer dramatist and his family berlin,7,5.7559999999999985
263547,"My Father Salomon in Wiesbaden, Germany",Roman Vishniac,Russian,"Russian, 1897–1988","1924, printed 1970s",1924,1924,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263547,1900-1950,European,my father salomon in wiesbaden germany,6,5.98
263624,"Elementare Form: Spirale (Schmetterlings-Zunge), No. 15",Carl Strüwe,German,"German, 1898–1988",1920s–50s,1920,1959,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263624,1900-1950,European,elementare form spirale schmetterlings zunge no,6,4.38
263625,"Formen des Zufalls: Türkische Zelte (Kristalle), No. 31",Carl Strüwe,German,"German, 1898–1988",1920s–50s,1920,1959,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/263625,1900-1950,European,formen des zufalls t rkische zelte kristalle no,8,4.13
265462,[His Master's Voice Gramophones],John Havinden,British,"British, 1908–1987",ca. 1932,1930,1934,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265462,1900-1950,European,his master s voice gramophones,5,5.706666666666666
265463,"[Stacks, Seen from Below]",Arvid Gutschow,German,"German, 1900–1984",1920s,1920,1929,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265463,1900-1950,European,stacks seen from below,4,5.115
265464,Parlourmaid and Under-Parlourmaid Ready to Serve Dinner,Bill Brandt,"British, born Germany","British (born Germany), Hamburg 1904–1983 London",ca. 1934,1929,1939,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265464,1900-1950,European,parlourmaid and under parlourmaid ready to serve dinner,8,5.928
265466,"[Man in Evening Attire, Possibly the Artist's Brother Ashley Havinden]",John Havinden,British,"British, 1908–1987",1930s,1930,1939,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265466,1900-1950,European,man in evening attire possibly the artist s brother ashley havinden,11,5.88857142857143
265467,"Olympic High Diving Champion, Marjorie Gestring, San Francisco",John Gutmann,"American, born Germany","American (born Germany), Breslau 1905–1998 San Francisco, California",1936,1936,1936,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265467,1900-1950,European,olympic high diving champion marjorie gestring san francisco,8,6.03
265471,"Ranuncul Aceae, Helleborus Foetidus, Blatt",Ernst Fuhrmann,"American, born Germany","American, born Germany, 1886–1956",ca. 1930,1928,1932,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265471,1900-1950,European,ranuncul aceae helleborus foetidus blatt,5,
265472,Filicales Asplenium Nidus,Ernst Fuhrmann,"American, born Germany","American, born Germany, 1886–1956",ca. 1930,1928,1932,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265472,1900-1950,European,filicales asplenium nidus,3,
265473,Hommage à Kandinsky,Marta Hoepffner,German,"German, 1912–2000","1930s, printed 1937",1930,1939,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265473,1900-1950,European,hommage kandinsky,2,
265474,"[Wooded Hills and Lake, Seen from above on a Diagonal through Suspended Bridge Cables (?)]",Jaromír Funke,Czech,"Czech, 1896–1945",1920s,1920,1929,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265474,1900-1950,European,wooded hills and lake seen from above on a diagonal through suspended bridge cables,14,5.478181818181818
265479,[3 Couples Dancing on the Roof of the Bauhaus],T. Lux Feininger,"American, born Germany","American (born Germany), Berlin 1910–2011 Cambridge, Massachusetts",ca. 1929,1928,1930,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265479,1900-1950,European,couples dancing on the roof of the bauhaus,8,5.637142857142856
265480,Human Elements in Architecture,T. Lux Feininger,"American, born Germany","American (born Germany), Berlin 1910–2011 Cambridge, Massachusetts",ca. 1928,1928,1928,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265480,1900-1950,European,human elements in architecture,4,5.91
265481,[View of the Bauhaus Studio Wing],T. Lux Feininger,"American, born Germany","American (born Germany), Berlin 1910–2011 Cambridge, Massachusetts",1926–28,1926,1928,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/265481,1900-1950,European,view of the bauhaus studio wing,6,5.5920000000000005
